"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1151,       -5.88476719,      -3.295512927,      -3.455414699,     -0.5827985867,      -7.099778153
          0,           0,        1152,      -5.885639698,       -3.30060292,      -3.462994811,     -0.5821901221,      -7.100632576
          0,           0,        1153,      -5.886491117,       -3.30562801,      -3.470585268,     -0.5814943575,      -7.101504937
          0,           0,        1154,      -5.887095751,      -3.310671832,      -3.478175871,     -0.5809411621,      -7.102393441
          0,           0,        1155,       -5.88745749,      -3.315737977,      -3.485752818,     -0.5804123686,      -7.103292031
          0,           0,        1156,      -5.887738674,      -3.320801099,      -3.493339194,     -0.5798932162,      -7.104194408
          0,           0,        1157,       -5.88829787,       -3.32580987,      -3.500862604,      -0.579254875,      -7.105103063
          0,           0,        1158,      -5.888996138,      -3.330701942,      -3.508373381,     -0.5786151267,      -7.106020812
          0,           0,        1159,      -5.889599563,       -3.33546735,      -3.515867242,     -0.5778774525,      -7.106950095
          0,           0,        1160,      -5.890086666,      -3.340136364,      -3.523306089,     -0.5771537886,      -7.107890326
          0,           0,        1161,      -5.890430229,      -3.344712398,      -3.530618336,     -0.5764498942,      -7.108838192
          0,           0,        1162,      -5.890713562,      -3.349135189,      -3.537684379,     -0.5757510413,      -7.109793428
          0,           0,        1163,      -5.890995656,      -3.353451384,       -3.54457367,     -0.5751689435,      -7.110756585
          0,           0,        1164,      -5.891324602,      -3.357612019,      -3.551285887,     -0.5744497351,      -7.111722007
          0,           0,        1165,      -5.891822609,      -3.361601789,      -3.557716258,     -0.5737866845,       -7.11269331
          0,           0,        1166,       -5.89237649,      -3.365334299,      -3.563876443,     -0.5731520847,       -7.11367084
          0,           0,        1167,      -5.892977758,      -3.368818203,      -3.569717861,     -0.5726661583,      -7.114653504
          0,           0,        1168,      -5.893727087,      -3.372084211,      -3.575226497,     -0.5725321731,      -7.115642843
          0,           0,        1169,      -5.894264296,      -3.374954857,      -3.580504545,     -0.5722799091,      -7.116640927
          0,           0,        1170,      -5.894829769,      -3.377542375,      -3.585346507,     -0.5722308183,      -7.117638202
          0,           0,        1171,      -5.895539289,      -3.379778368,      -3.589770401,     -0.5721957041,      -7.118637752
          0,           0,        1172,      -5.896340403,      -3.381841171,      -3.593676352,     -0.5723094499,      -7.119639844
          0,           0,        1173,      -5.897112829,      -3.383602596,       -3.59714062,     -0.5724541128,      -7.120645918
          0,           0,        1174,      -5.898016966,      -3.385116745,      -3.600005516,      -0.572887129,      -7.121656148
          0,           0,        1175,      -5.898764369,      -3.386362654,      -3.602326582,     -0.5733641196,      -7.122670653
          0,           0,        1176,      -5.899483879,      -3.387185119,      -3.604051923,     -0.5738651518,      -7.123684888
          0,           0,        1177,      -5.900374974,      -3.387660543,      -3.605073156,     -0.5745217629,      -7.124697074
          0,           0,        1178,      -5.901196081,      -3.387620885,      -3.605474071,     -0.5752879876,      -7.125713249
          0,           0,        1179,      -5.901823831,      -3.387347137,       -3.60504031,     -0.5759435245,      -7.126723023
          0,           0,        1180,      -5.902715672,       -3.38660973,      -3.603843657,     -0.5766076875,      -7.127729017
          0,           0,        1181,       -5.90364596,      -3.385398131,      -3.601950023,     -0.5773901527,      -7.128734446
          0,           0,        1182,      -5.904571043,      -3.383689496,      -3.599377782,     -0.5782317223,      -7.129737106
          0,           0,        1183,       -5.90530654,      -3.381538967,      -3.596056444,     -0.5791327281,      -7.130736719
          0,           0,        1184,      -5.906288324,      -3.378963051,      -3.592006236,      -0.580081612,      -7.131732451
          0,           0,        1185,      -5.907315206,      -3.375969623,      -3.587253318,      -0.581064409,      -7.132730108
          0,           0,        1186,      -5.907995185,      -3.372251694,      -3.582062732,     -0.5820565805,      -7.133721327
          0,           0,        1187,      -5.908816858,       -3.36742797,       -3.57643789,     -0.5827700851,      -7.134709163
          0,           0,        1188,      -5.909364273,      -3.361817432,      -3.570359151,     -0.5831828415,      -7.135699772
          0,           0,        1189,      -5.909719933,      -3.356060571,      -3.563599834,     -0.5837203054,      -7.136687779
          0,           0,        1190,      -5.910199425,      -3.350247505,      -3.556263566,     -0.5844372915,      -7.137667801
          0,           0,        1191,      -5.910914673,      -3.344313947,      -3.548506216,     -0.5851408179,      -7.138641232
          0,           0,        1192,      -5.911808514,      -3.338321981,      -3.540413463,     -0.5859411134,      -7.139612964
          0,           0,        1193,       -5.91267095,      -3.332253621,      -3.532157851,     -0.5866308716,      -7.140585989
          0,           0,        1194,      -5.913424649,      -3.326135612,      -3.523820096,      -0.587153648,      -7.141561359
          0,           0,        1195,      -5.913995126,      -3.320005216,      -3.515445778,     -0.5875326723,      -7.142531544
          0,           0,        1196,      -5.914370827,      -3.313845849,       -3.50706085,     -0.5877588231,      -7.143495723
          0,           0,        1197,      -5.914632682,      -3.307749534,      -3.498716461,     -0.5879584993,      -7.144456041
          0,           0,        1198,      -5.914746655,      -3.301655879,       -3.49044271,     -0.5880445159,      -7.145412572
          0,           0,        1199,      -5.914776024,      -3.295734246,      -3.482178661,      -0.587915558,      -7.146360926
          0,           0,        1200,      -5.914812436,      -3.289953371,      -3.474058383,     -0.5876737834,       -7.14730164
          0,           0,        1201,      -5.914785144,      -3.284303046,      -3.466167214,     -0.5873140484,      -7.148234771
          0,           0,        1202,      -5.914600264,      -3.278797503,      -3.458575576,     -0.5868493278,      -7.149162612
          0,           0,        1203,      -5.914369177,      -3.273505329,      -3.451170593,     -0.5863005242,       -7.15008412
          0,           0,        1204,      -5.914111798,      -3.268506011,      -3.443949771,     -0.5856474628,      -7.150998386
          0,           0,        1205,      -5.913830991,      -3.263732479,      -3.436950461,     -0.5848790818,      -7.151909406
          0,           0,        1206,      -5.913341358,      -3.259139898,      -3.430279552,      -0.583994164,      -7.152816138
          0,           0,        1207,      -5.912762138,      -3.254819026,       -3.42383229,     -0.5829670728,      -7.153719761
          0,           0,        1208,       -5.91213369,      -3.250703482,      -3.417658771,      -0.581807312,      -7.154616071
          0,           0,        1209,      -5.911443717,       -3.24681063,      -3.411788353,     -0.5805843597,      -7.155505166
          0,           0,        1210,      -5.910307634,      -3.243067725,      -3.406308185,      -0.579116891,      -7.156394753
          0,           0,        1211,      -5.909387928,      -3.239574485,      -3.401059507,     -0.5775921152,      -7.157280012
          0,           0,        1212,      -5.908667651,      -3.236374505,      -3.396125772,     -0.5762072335,      -7.158163239
          0,           0,        1213,      -5.907883391,       -3.23344766,       -3.39158217,     -0.5749081698,       -7.15904379
          0,           0,        1214,      -5.906962733,      -3.230863768,      -3.387428511,     -0.5737125135,       -7.15992575
          0,           0,        1215,      -5.906008286,      -3.228586462,      -3.383634149,      -0.572462424,      -7.160799217
          0,           0,        1216,      -5.905163067,      -3.226607968,      -3.380253053,      -0.571236728,      -7.161664853
          0,           0,        1217,      -5.904132768,      -3.224874406,      -3.377379151,     -0.5698661671,      -7.162527631
          0,           0,        1218,      -5.903185766,      -3.223481885,      -3.374917755,     -0.5687255122,      -7.163387189
          0,           0,        1219,      -5.902066504,      -3.222477775,      -3.373057568,     -0.5677208768,      -7.164248639
          0,           0,        1220,      -5.900994686,      -3.221638927,      -3.371581945,     -0.5664305857,      -7.165110568
          0,           0,        1221,      -5.900171961,      -3.221071062,      -3.370463634,      -0.565197298,      -7.165972176
          0,           0,        1222,      -5.899492099,      -3.220788645,      -3.369757426,     -0.5641454845,      -7.166832783
          0,           0,        1223,      -5.898843507,      -3.220807542,      -3.369485709,      -0.563299886,      -7.167690828
          0,           0,        1224,      -5.898182378,      -3.221136294,      -3.369657403,      -0.562609242,      -7.168543409
          0,           0,        1225,       -5.89754929,      -3.221780882,       -3.37027554,     -0.5620245817,      -7.169387301
          0,           0,        1226,      -5.897000801,      -3.222760786,      -3.371337453,     -0.5615303134,      -7.170221212
          0,           0,        1227,      -5.896559792,      -3.224060233,      -3.372860358,     -0.5611094012,      -7.171045874
          0,           0,        1228,      -5.896126585,      -3.225653154,      -3.374838941,     -0.5605774432,       -7.17186271
          0,           0,        1229,      -5.895774069,      -3.227567427,      -3.377275082,     -0.5600630607,      -7.172672395
          0,           0,        1230,      -5.895538411,        -3.2297971,      -3.380189582,     -0.5596613599,      -7.173477714
          0,           0,        1231,      -5.895352459,      -3.232343526,      -3.383580258,       -0.55934827,      -7.174280114
          0,           0,        1232,      -5.895155299,      -3.235229427,      -3.387444551,     -0.5591065456,      -7.175080936
          0,           0,        1233,      -5.894961333,       -3.23844988,      -3.391791373,     -0.5589401414,      -7.175877808
          0,           0,        1234,      -5.894827544,      -3.242091425,      -3.396629902,     -0.5589323989,      -7.176668689
          0,           0,        1235,      -5.894781905,      -3.246099845,      -3.401975615,     -0.5590321336,       -7.17745351
          0,           0,        1236,       -5.89479505,      -3.250524561,      -3.407829985,     -0.5592133371,      -7.178230288
          0,           0,        1237,      -5.894862206,      -3.255281153,      -3.414200525,     -0.5594578685,      -7.179006268
          0,           0,        1238,      -5.894977957,      -3.260361551,      -3.421088268,     -0.5597533651,      -7.179780121
          0,           0,        1239,      -5.895154683,      -3.265753874,      -3.428500701,     -0.5600851884,      -7.180554511
          0,           0,        1240,      -5.895395233,      -3.271463954,      -3.436428837,     -0.5604463263,      -7.181324209
          0,           0,        1241,      -5.895671106,      -3.277496423,      -3.444877362,     -0.5607964599,      -7.182089816
          0,           0,        1242,      -5.895971258,      -3.283840514,      -3.453834576,     -0.5611444582,      -7.182854001
          0,           0,        1243,      -5.896313079,      -3.290455357,      -3.463308413,     -0.5615409838,      -7.183616705
          0,           0,        1244,      -5.896702179,      -3.297351764,      -3.473295785,     -0.5619897983,      -7.184378043
          0,           0,        1245,      -5.897130816,      -3.304541509,       -3.48378281,     -0.5624609088,      -7.185138217
          0,           0,        1246,      -5.897594501,      -3.311996672,      -3.494759013,     -0.5629558955,      -7.185896883
          0,           0,        1247,      -5.898097899,      -3.319685771,       -3.50621128,     -0.5634844461,      -7.186654799
          0,           0,        1248,      -5.898631218,      -3.327599781,      -3.518111857,      -0.564016127,      -7.187413372
          0,           0,        1249,      -5.898952569,      -3.335628327,      -3.530415055,     -0.5644819931,       -7.18816568
          0,           0,        1250,      -5.899547118,      -3.343898182,      -3.543067273,     -0.5650041512,       -7.18891605
          0,           0,        1251,      -5.900209414,      -3.352310463,      -3.556042727,     -0.5655114461,      -7.189667587
          0,           0,        1252,      -5.900891458,      -3.360809182,      -3.569267723,     -0.5660120225,      -7.190417791
          0,           0,        1253,       -5.90157673,       -3.36933972,      -3.582672227,      -0.566476673,        -7.1911686
          0,           0,        1254,      -5.902284109,      -3.377874833,      -3.596131359,     -0.5669474664,      -7.191921506
          0,           0,        1255,      -5.903018315,      -3.386366344,      -3.609554009,     -0.5674508927,      -7.192676271
          0,           0,        1256,      -5.903785261,      -3.394754115,      -3.622783277,     -0.5679732916,      -7.193434105
          0,           0,        1257,      -5.904592136,      -3.402976564,      -3.635648607,     -0.5685088102,      -7.194194315
          0,           0,        1258,       -5.90541914,      -3.410931035,      -3.648020143,     -0.5690244293,      -7.194957952
          0,           0,        1259,      -5.906244214,      -3.418590285,      -3.659684753,     -0.5694954425,      -7.195723846
          0,           0,        1260,      -5.906975062,      -3.425855135,      -3.670480725,     -0.5699837665,      -7.196495605
          0,           0,        1261,      -5.907435298,      -3.432616984,      -3.680289418,      -0.570467289,      -7.197254687
          0,           0,        1262,      -5.908242544,      -3.438942532,      -3.688765915,     -0.5710186783,      -7.198004102
          0,           0,        1263,      -5.909292744,      -3.444810777,      -3.695672446,     -0.5716005051,      -7.198750383
          0,           0,        1264,      -5.910384667,      -3.450149312,      -3.700743377,     -0.5721887062,      -7.199497687
          0,           0,        1265,      -5.911626672,      -3.454817687,       -3.70393006,     -0.5728275297,      -7.200247592
          0,           0,        1266,      -5.912691959,      -3.458908358,      -3.705312353,     -0.5734561616,      -7.201010935
          0,           0,        1267,      -5.913787047,      -3.462296282,      -3.704862612,     -0.5741010144,      -7.201780373
          0,           0,        1268,      -5.914910847,      -3.465018189,      -3.702674392,     -0.5747439693,      -7.202561692
          0,           0,        1269,      -5.916029673,      -3.467051247,       -3.69884478,      -0.575400189,       -7.20335046
          0,           0,        1270,      -5.917086275,      -3.468372212,      -3.693582982,     -0.5760958163,      -7.204145585
          0,           0,        1271,      -5.918318699,       -3.46903722,      -3.687061689,     -0.5768422478,      -7.204948816
          0,           0,        1272,      -5.919563378,      -3.469034381,      -3.679478475,     -0.5776123524,      -7.205763441
          0,           0,        1273,      -5.920788557,      -3.468397119,      -3.671007611,     -0.5784170106,      -7.206586649
          0,           0,        1274,      -5.921938644,      -3.467174442,      -3.661839822,     -0.5792653176,      -7.207416291
          0,           0,        1275,      -5.923173964,      -3.465474496,      -3.652148957,     -0.5801721198,      -7.208252496
          0,           0,        1276,      -5.924507942,      -3.463376097,      -3.642064819,     -0.5811040132,      -7.209098703
          0,           0,        1277,      -5.925803876,       -3.46092009,      -3.631741482,     -0.5820558779,      -7.209954486
          0,           0,        1278,       -5.92713165,      -3.458171913,      -3.621390386,      -0.583106664,      -7.210819547
          0,           0,        1279,      -5.928515547,      -3.455181239,      -3.611063864,      -0.584201587,      -7.211695982
          0,           0,        1280,      -5.929906685,      -3.451932773,      -3.600890744,     -0.5852982912,      -7.212584234
          0,           0,        1281,      -5.931227008,      -3.448469578,      -3.590908539,     -0.5864286042,      -7.213482531
          0,           0,        1282,      -5.932623014,      -3.444940817,      -3.581149877,     -0.5875983889,      -7.214393218
          0,           0,        1283,      -5.934080864,      -3.441316604,      -3.571699223,     -0.5888025271,      -7.215317277
          0,           0,        1284,      -5.935504597,      -3.437594311,       -3.56261553,      -0.590030315,      -7.216254876
          0,           0,        1285,      -5.936933616,      -3.433839894,      -3.553913407,     -0.5912835657,      -7.217204942
          0,           0,        1286,      -5.938378579,      -3.430101327,      -3.545600327,      -0.592546384,      -7.218168957
          0,           0,        1287,      -5.939860811,      -3.426443545,      -3.537674856,     -0.5938463705,      -7.219147194
          0,           0,        1288,      -5.941359765,      -3.422866824,      -3.530164306,     -0.5951788586,      -7.220139911
          0,           0,        1289,      -5.942865368,      -3.419378375,      -3.523090627,     -0.5965451198,      -7.221147205
          0,           0,        1290,      -5.944382889,      -3.415992332,      -3.516455771,      -0.597930297,      -7.222168666
          0,           0,        1291,       -5.94592991,      -3.412749383,      -3.510244881,     -0.5993589126,      -7.223205714
          0,           0,        1292,      -5.947478358,      -3.409651736,      -3.504460603,     -0.6007998769,      -7.224257487
          0,           0,        1293,      -5.949037869,      -3.406722246,       -3.49909865,     -0.6022776747,      -7.225324856
          0,           0,        1294,      -5.950602108,      -3.403945389,      -3.494161327,      -0.603768287,      -7.226407938
          0,           0,        1295,      -5.952201235,      -3.401368072,      -3.489631435,     -0.6052884642,      -7.227506574
          0,           0,        1296,      -5.953816071,      -3.398985112,      -3.485505969,     -0.6068299696,      -7.228620583
          0,           0,        1297,      -5.955204571,      -3.396767163,      -3.481761751,     -0.6083723453,      -7.229744134
          0,           0,        1298,      -5.956702178,      -3.394756767,      -3.478380299,     -0.6099739924,      -7.230873977
          0,           0,        1299,      -5.958537993,      -3.392974184,      -3.475398213,     -0.6116532175,      -7.232016171
          0,           0,        1300,      -5.960425315,      -3.391401615,      -3.472824742,     -0.6133684188,      -7.233174056
          0,           0,        1301,       -5.96224554,      -3.390044187,      -3.470633623,     -0.6151520199,      -7.234348303
          0,           0,        1302,      -5.963884532,      -3.388879099,      -3.468792878,     -0.6169221217,      -7.235533858
          0,           0,        1303,      -5.965753718,      -3.387928182,      -3.467306583,     -0.6187914478,      -7.236732375
          0,           0,        1304,      -5.967710287,      -3.387180507,      -3.466182249,     -0.6207186091,      -7.237946145
          0,           0,        1305,       -5.96966308,      -3.386630593,      -3.465403329,     -0.6226889521,      -7.239175183
          0,           0,        1306,      -5.971726129,      -3.386298178,      -3.464950256,     -0.6247322982,      -7.240421264
          0,           0,        1307,      -5.973518922,      -3.386186036,      -3.464799449,     -0.6267906364,      -7.241677663
          0,           0,        1308,      -5.975621012,      -3.386288741,      -3.464934747,     -0.6289684903,      -7.242947154
          0,           0,        1309,      -5.977895796,      -3.386589744,       -3.46537933,     -0.6312434609,      -7.244231978
          0,           0,        1310,      -5.980235837,      -3.387074787,      -3.466135952,     -0.6335870497,      -7.245534764
          0,           0,        1311,      -5.982511619,      -3.387751048,      -3.467184898,      -0.635999585,      -7.246852895
          0,           0,        1312,      -5.984713846,      -3.388596334,      -3.468505954,     -0.6384777687,      -7.248181035
          0,           0,        1313,      -5.987249792,       -3.38961488,      -3.470080768,     -0.6410831522,      -7.249522538
          0,           0,        1314,      -5.989920155,       -3.39080951,       -3.47192328,      -0.643779827,      -7.250880433
          0,           0,        1315,      -5.992550966,      -3.392173552,      -3.474022864,     -0.6465476286,      -7.252254672
          0,           0,        1316,      -5.995060249,      -3.393709778,      -3.476363761,     -0.6494027788,      -7.253640075
          0,           0,        1317,      -5.997876499,      -3.395395868,      -3.478934868,     -0.6523830624,      -7.255036099
          0,           0,        1318,      -6.000854282,      -3.397224534,      -3.481750896,     -0.6554277973,      -7.256453643
          0,           0,        1319,      -6.003787749,      -3.399206396,       -3.48480665,     -0.6585606257,      -7.257886563
          0,           0,        1320,      -6.006757474,      -3.401345528,      -3.488065894,     -0.6618134188,      -7.259339699
          0,           0,        1321,      -6.009935889,      -3.403623254,      -3.491540825,      -0.665171562,      -7.260804667
          0,           0,        1322,      -6.013160236,      -3.406029973,       -3.49524293,     -0.6685418553,      -7.262282548
          0,           0,        1323,      -6.016261769,      -3.408576759,      -3.499163529,     -0.6720763285,      -7.263776841
          0,           0,        1324,      -6.019648386,      -3.411224625,       -3.50327356,     -0.6758346323,      -7.265281011
          0,           0,        1325,      -6.023124575,      -3.414002221,      -3.507576404,     -0.6795711906,      -7.266797668
          0,           0,        1326,       -6.02658846,      -3.416900412,      -3.512076574,     -0.6832998436,      -7.268324698
          0,           0,        1327,      -6.029999852,      -3.419936079,      -3.516760931,     -0.6871154311,      -7.269865723
          0,           0,        1328,      -6.033569274,      -3.423084099,      -3.521637158,     -0.6910345315,      -7.271422665
          0,           0,        1329,      -6.037233566,      -3.426350938,      -3.526698008,     -0.6950498898,      -7.272989179
          0,           0,        1330,      -6.040914396,      -3.429751772,       -3.53194249,     -0.6991637314,       -7.27456554
          0,           0,        1331,      -6.044622826,      -3.433266709,      -3.537361356,     -0.7033047431,      -7.276147994
          0,           0,        1332,      -6.048486957,      -3.436885648,      -3.542965708,     -0.7075084303,      -7.277743478
          0,           0,        1333,      -6.052450388,       -3.44060672,      -3.548760416,     -0.7117896006,      -7.279354662
          0,           0,        1334,      -6.056343376,      -3.444436158,      -3.554743498,     -0.7161653764,      -7.280975783
          0,           0,        1335,      -6.060152094,       -3.44834922,      -3.560904095,     -0.7204922593,      -7.282609616
          0,           0,        1336,      -6.064045173,       -3.45237455,      -3.567246809,     -0.7248755748,      -7.284254165
          0,           0,        1337,      -6.067952289,      -3.456490829,      -3.573783218,     -0.7292723786,      -7.285910987
          0,           0,        1338,      -6.071790961,      -3.460723948,      -3.580519659,     -0.7336847188,      -7.287578916
          0,           0,        1339,      -6.075645427,      -3.465062323,       -3.58742167,     -0.7380529356,      -7.289261805
          0,           0,        1340,      -6.079627465,      -3.469530821,       -3.59450384,     -0.7423994414,      -7.290958628
          0,           0,        1341,      -6.083538508,       -3.47412119,      -3.601770118,     -0.7467125044,      -7.292667189
          0,           0,        1342,      -6.087442891,      -3.478824966,        -3.6091987,     -0.7510038459,      -7.294389516
          0,           0,        1343,      -6.091402696,      -3.483633971,      -3.616784704,     -0.7552663425,      -7.296124786
          0,           0,        1344,      -6.095308531,      -3.488540309,      -3.624536949,     -0.7594989427,      -7.297874403
          0,           0,        1345,      -6.099131838,      -3.493520743,      -3.632466845,      -0.763686921,      -7.299635877
          0,           0,        1346,      -6.102835859,      -3.498577734,      -3.640544551,     -0.7677183694,      -7.301406633
          0,           0,        1347,      -6.106522099,      -3.503694407,      -3.648771382,     -0.7716921125,      -7.303185275
          0,           0,        1348,      -6.110222721,      -3.508863265,      -3.657149924,     -0.7756342375,      -7.304973042
          0,           0,        1349,      -6.113828223,      -3.514085062,      -3.665682574,      -0.779499968,      -7.306772791
          0,           0,        1350,      -6.117450341,      -3.519335927,      -3.674388308,     -0.7832426119,      -7.308584631
          0,           0,        1351,      -6.120911331,        -3.5246131,      -3.683253481,     -0.7868590836,      -7.310405525
          0,           0,        1352,      -6.124264628,      -3.529869341,      -3.692270495,     -0.7904035058,       -7.31223478
          0,           0,        1353,      -6.127444863,      -3.534969244,      -3.701490069,     -0.7938292142,      -7.314072021
          0,           0,        1354,      -6.130629474,      -3.539972841,      -3.710765062,     -0.7971220014,      -7.315916072
          0,           0,        1355,       -6.13381152,      -3.544856053,      -3.720065404,     -0.8003129142,      -7.317767682
          0,           0,        1356,      -6.136853789,      -3.549640274,      -3.729372618,     -0.8034247347,      -7.319626727
          0,           0,        1357,      -6.139795478,      -3.554281766,      -3.738724906,      -0.806500362,      -7.321491814
          0,           0,        1358,      -6.142867575,      -3.558863737,      -3.748037539,     -0.8099003451,       -7.32336069
          0,           0,        1359,      -6.145745229,       -3.56322024,      -3.757402025,     -0.8129459957,      -7.325237014
          0,           0,        1360,      -6.148554244,      -3.567461575,      -3.766703848,     -0.8159105129,      -7.327122595
          0,           0,        1361,      -6.151207347,      -3.571472166,      -3.775907963,     -0.8186732793,      -7.329015922
          0,           0,        1362,      -6.153746777,      -3.575218744,      -3.784950749,     -0.8213371701,      -7.330917541
          0,           0,        1363,      -6.156192732,      -3.578707291,      -3.793714715,     -0.8239666388,      -7.332824044
          0,           0,        1364,      -6.158655239,       -3.58199714,      -3.802106408,      -0.826660675,       -7.33473235
          0,           0,        1365,      -6.161047093,      -3.585021966,      -3.810097458,     -0.8291675138,      -7.336650489
          0,           0,        1366,      -6.163337975,      -3.587727615,      -3.817697126,     -0.8316179455,      -7.338564522
          0,           0,        1367,      -6.165747915,      -3.590103271,      -3.824778463,     -0.8340337023,      -7.340480477
          0,           0,        1368,       -6.16813164,      -3.592142329,      -3.831362333,     -0.8365102895,      -7.342400134
          0,           0,        1369,      -6.170385358,      -3.593830748,      -3.837331488,     -0.8389050184,      -7.344320976
          0,           0,        1370,      -6.172586421,      -3.595157142,      -3.842597902,     -0.8413127656,      -7.346241828
          0,           0,        1371,      -6.174836961,      -3.596132799,      -3.847097527,     -0.8438592904,      -7.348160038
          0,           0,        1372,      -6.177020473,      -3.596749505,      -3.850841476,     -0.8462921421,      -7.350073612
          0,           0,        1373,      -6.179166048,      -3.596998436,      -3.853823792,     -0.8488296769,      -7.351986696
          0,           0,        1374,      -6.181316945,      -3.596892125,       -3.85594426,     -0.8513551835,      -7.353895477
          0,           0,        1375,      -6.183489894,      -3.596471971,      -3.857183994,     -0.8538981451,      -7.355800075
          0,           0,        1376,      -6.185553826,      -3.595740045,      -3.857563474,      -0.856477245,      -7.357697416
          0,           0,        1377,      -6.187585043,       -3.59469398,      -3.857057932,     -0.8590162591,      -7.359589548
          0,           0,        1378,      -6.189633436,      -3.593396794,      -3.855686058,      -0.861662406,      -7.361476814
          0,           0,        1379,      -6.191802683,      -3.591828693,      -3.853503416,     -0.8643863616,       -7.36335397
          0,           0,        1380,      -6.194016955,      -3.590018371,      -3.850574608,     -0.8671894872,      -7.365224038
          0,           0,        1381,      -6.196065413,      -3.587972349,      -3.847011524,      -0.870043069,       -7.36709532
          0,           0,        1382,      -6.198038199,      -3.585700287,      -3.842825225,     -0.8729312892,      -7.368953921
          0,           0,        1383,      -6.200193764,      -3.583227763,      -3.837997047,     -0.8758324783,      -7.370799907
          0,           0,        1384,      -6.202265987,      -3.580557931,      -3.832696316,     -0.8787895005,      -7.372634262
          0,           0,        1385,      -6.204132502,      -3.577403844,      -3.827448537,     -0.8820196297,      -7.374460418
          0,           0,        1386,      -6.206081758,      -3.573872356,      -3.821818727,     -0.8851873793,      -7.376272128
          0,           0,        1387,      -6.208147766,      -3.570193724,      -3.815612763,     -0.8881432379,      -7.378066988
          0,           0,        1388,      -6.210293279,      -3.566411169,      -3.808896794,     -0.8911068578,       -7.37984878
          0,           0,        1389,      -6.212387397,      -3.562599343,      -3.801790703,     -0.8939330115,      -7.381619068
          0,           0,        1390,      -6.214484185,      -3.558709328,      -3.794536082,      -0.896634122,       -7.38337831
          0,           0,        1391,      -6.216665278,      -3.554771756,      -3.787260028,     -0.8994403863,      -7.385125732
          0,           0,        1392,      -6.218629607,      -3.550804801,      -3.780087636,     -0.9022811465,      -7.386862471
          0,           0,        1393,      -6.220574775,      -3.546808766,      -3.773093213,     -0.9050960029,      -7.388589169
          0,           0,        1394,      -6.222387505,       -3.54282828,      -3.766158833,     -0.9078857076,      -7.390303885
          0,           0,        1395,      -6.224177739,      -3.538912592,      -3.759298187,     -0.9108119329,      -7.392001791
          0,           0,        1396,      -6.225984299,      -3.535076521,      -3.752568597,     -0.9137603518,      -7.393682583
          0,           0,        1397,      -6.227767362,       -3.53133818,      -3.746025741,     -0.9166486778,      -7.395344622
          0,           0,        1398,       -6.22952482,      -3.527709175,      -3.739699714,     -0.9194470797,      -7.396985511
          0,           0,        1399,      -6.231241676,      -3.524181173,      -3.733604767,     -0.9221299604,      -7.398609137
          0,           0,        1400,      -6.232861815,      -3.520773675,      -3.727781912,     -0.9247687367,      -7.400209796
          0,           0,        1401,      -6.234366643,       -3.51742318,      -3.722234053,     -0.9272511653,      -7.401795223
          0,           0,        1402,      -6.235864336,      -3.514194861,      -3.716870049,     -0.9295851997,      -7.403363053
          0,           0,        1403,      -6.237371185,      -3.511105942,      -3.711722952,     -0.9318035294,      -7.404912006
          0,           0,        1404,      -6.238875446,       -3.50821304,      -3.706833185,     -0.9339688313,      -7.406438908
          0,           0,        1405,      -6.240280919,      -3.505508059,      -3.702204591,     -0.9358963844,      -7.407945227
          0,           0,        1406,       -6.24159009,      -3.502994421,      -3.697841793,      -0.937674327,      -7.409430588
          0,           0,        1407,      -6.242755506,       -3.50064397,      -3.693769403,     -0.9392721435,      -7.410894996
          0,           0,        1408,      -6.243665626,      -3.498469249,      -3.690007432,     -0.9406697839,       -7.41234038
          0,           0,        1409,      -6.244567252,      -3.496526381,      -3.686493074,     -0.9419775677,      -7.413764701
          0,           0,        1410,       -6.24546934,      -3.494721178,      -3.683274416,     -0.9430845463,      -7.415166428
          0,           0,        1411,      -6.246361483,      -3.493056576,      -3.680332985,     -0.9440542874,      -7.416546239
          0,           0,        1412,      -6.247154137,       -3.49155155,      -3.677664539,     -0.9447860097,      -7.417905171
          0,           0,        1413,      -6.247522952,      -3.490260534,      -3.675407464,     -0.9452944112,      -7.419243489
          0,           0,        1414,      -6.247574448,      -3.489143318,      -3.673460635,     -0.9453069065,      -7.420567579
          0,           0,        1415,      -6.247856709,      -3.488214048,      -3.671726719,     -0.9453990888,      -7.421874567
          0,           0,        1416,      -6.248095058,      -3.487470566,      -3.670339878,     -0.9455988198,      -7.423163444
          0,           0,        1417,      -6.248238375,      -3.486858677,      -3.669246961,     -0.9457116458,      -7.424439471
          0,           0,        1418,      -6.248344443,      -3.486407447,      -3.668401234,     -0.9456147467,      -7.425697234
          0,           0,        1419,      -6.248388888,      -3.486165182,      -3.667836212,     -0.9453250516,      -7.426928053
          0,           0,        1420,      -6.248415825,      -3.486129749,      -3.667568029,       -0.94501578,       -7.42813271
          0,           0,        1421,      -6.248397372,      -3.486280473,      -3.667623234,     -0.9446284715,      -7.429311888
          0,           0,        1422,      -6.248315041,      -3.486604213,      -3.668013847,     -0.9440805644,      -7.430466743
          0,           0,        1423,      -6.248162769,       -3.48711132,      -3.668735978,     -0.9433449566,      -7.431596751
